Timestamp,Voltage
2024-11-14 09:01:30,0.36662500000000003
2024-11-14 09:01:40,0.36625
2024-11-14 09:01:50,0.36575
2024-11-14 09:02:00,0.3655
2024-11-14 09:02:10,0.36512500000000003
2024-11-14 09:02:20,0.364875
2024-11-14 09:02:30,0.3645
2024-11-14 09:02:40,0.36412500000000003
2024-11-14 09:02:50,0.363875
2024-11-14 09:03:00,0.3635
2024-11-14 09:03:10,0.36312500000000003
2024-11-14 09:03:20,0.362375
2024-11-14 09:03:30,0.362375
2024-11-14 09:03:40,0.362
2024-11-14 09:03:50,0.36125
2024-11-14 09:04:00,0.36112500000000003
2024-11-14 09:04:10,0.36075
2024-11-14 09:04:20,0.3605
2024-11-14 09:04:30,0.36025
2024-11-14 09:04:40,0.359875
2024-11-14 09:04:50,0.359375
2024-11-14 09:05:00,0.358875
2024-11-14 09:05:10,0.358625
2024-11-14 09:05:20,0.358375
2024-11-14 09:05:30,0.35825
2024-11-14 09:05:40,0.359
2024-11-14 09:05:50,0.3615
2024-11-14 09:06:00,0.365375
2024-11-14 09:06:10,0.363375
2024-11-14 09:06:20,0.362
2024-11-14 09:06:30,0.36112500000000003
2024-11-14 09:06:40,0.36025
2024-11-14 09:06:50,0.359375
2024-11-14 09:07:00,0.35875
2024-11-14 09:07:10,0.358375
2024-11-14 09:07:20,0.357625
2024-11-14 09:07:30,0.357125
2024-11-14 09:07:40,0.3565
2024-11-14 09:07:50,0.3575
2024-11-14 09:08:01,0.357
2024-11-14 09:08:11,0.35575
2024-11-14 09:08:21,0.35962500000000003
2024-11-14 09:08:31,0.3625
2024-11-14 09:08:41,0.36475
2024-11-14 09:08:51,0.36425
2024-11-14 09:09:01,0.36325
2024-11-14 09:09:11,0.36112500000000003
2024-11-14 09:09:21,0.359875
2024-11-14 09:09:31,0.35875
2024-11-14 09:09:41,0.357625
2024-11-14 09:09:51,0.357
2024-11-14 09:10:01,0.35625
2024-11-14 09:10:11,0.355625
2024-11-14 09:10:21,0.355
2024-11-14 09:10:31,0.3545
2024-11-14 09:10:41,0.354
2024-11-14 09:10:51,0.353375
2024-11-14 09:11:01,0.353125
2024-11-14 09:11:11,0.352625
2024-11-14 09:11:21,0.35225
2024-11-14 09:11:31,0.351625
2024-11-14 09:11:41,0.35100000000000003
2024-11-14 09:11:51,0.350875
2024-11-14 09:12:01,0.350375
2024-11-14 09:12:11,0.350125
2024-11-14 09:12:21,0.34950000000000003
2024-11-14 09:12:31,0.34925
2024-11-14 09:12:41,0.349125
2024-11-14 09:12:51,0.348625
2024-11-14 09:13:01,0.348375
2024-11-14 09:13:11,0.348125
2024-11-14 09:13:21,0.34775
2024-11-14 09:13:31,0.34750000000000003
2024-11-14 09:13:41,0.347125
2024-11-14 09:13:51,0.346875
2024-11-14 09:14:01,0.346625
2024-11-14 09:14:11,0.34650000000000003
2024-11-14 09:14:21,0.346125
2024-11-14 09:14:31,0.34575
2024-11-14 09:14:41,0.34550000000000003
2024-11-14 09:14:51,0.34525
2024-11-14 09:15:01,0.345125
2024-11-14 09:15:11,0.344625
2024-11-14 09:15:21,0.34450000000000003
2024-11-14 09:15:31,0.344375
2024-11-14 09:15:41,0.34375
2024-11-14 09:15:51,0.34375
2024-11-14 09:16:01,0.34325
2024-11-14 09:16:11,0.343
2024-11-14 09:16:21,0.342875
2024-11-14 09:16:31,0.342625
2024-11-14 09:16:41,0.342375
2024-11-14 09:16:51,0.341875
2024-11-14 09:17:01,0.342125
2024-11-14 09:17:11,0.342
2024-11-14 09:17:21,0.34175
2024-11-14 09:17:31,0.3415
2024-11-14 09:17:41,0.341375
2024-11-14 09:17:51,0.341
2024-11-14 09:18:01,0.341
2024-11-14 09:18:11,0.34075
2024-11-14 09:18:21,0.3405
2024-11-14 09:18:31,0.34
2024-11-14 09:18:41,0.339875
2024-11-14 09:18:51,0.33975
2024-11-14 09:19:01,0.3395
2024-11-14 09:19:11,0.339375
2024-11-14 09:19:21,0.33875
2024-11-14 09:19:31,0.33875
2024-11-14 09:19:41,0.338625
2024-11-14 09:19:51,0.33825
2024-11-14 09:20:01,0.33825
2024-11-14 09:20:11,0.338125
2024-11-14 09:20:21,0.337875
2024-11-14 09:20:32,0.33775
2024-11-14 09:20:42,0.3375
2024-11-14 09:20:52,0.33725
2024-11-14 09:21:02,0.337
2024-11-14 09:21:12,0.336875
2024-11-14 09:21:22,0.336375
2024-11-14 09:21:32,0.33825
2024-11-14 09:21:42,0.33775
2024-11-14 09:21:52,0.33725
2024-11-14 09:22:02,0.337
2024-11-14 09:22:12,0.336125
2024-11-14 09:22:22,0.33575
2024-11-14 09:22:32,0.3355
2024-11-14 09:22:42,0.335125
2024-11-14 09:22:52,0.33487500000000003
2024-11-14 09:23:02,0.334625
2024-11-14 09:23:12,0.3345
2024-11-14 09:23:22,0.33425
2024-11-14 09:23:32,0.33387500000000003
2024-11-14 09:23:42,0.333625
2024-11-14 09:23:52,0.3335
2024-11-14 09:24:02,0.33337500000000003
2024-11-14 09:24:12,0.333125
2024-11-14 09:24:22,0.33287500000000003
2024-11-14 09:24:32,0.332625
2024-11-14 09:24:42,0.3325
2024-11-14 09:24:52,0.33225
2024-11-14 09:25:02,0.332125
2024-11-14 09:25:12,0.33175
2024-11-14 09:25:22,0.33175
2024-11-14 09:25:32,0.33137500000000003
2024-11-14 09:25:42,0.33125
2024-11-14 09:25:52,0.331
2024-11-14 09:26:02,0.33087500000000003
2024-11-14 09:26:12,0.33075
2024-11-14 09:26:22,0.330625
2024-11-14 09:26:32,0.33037500000000003
2024-11-14 09:26:42,0.33037500000000003
2024-11-14 09:26:52,0.330125
2024-11-14 09:27:02,0.330125
2024-11-14 09:27:12,0.32987500000000003
2024-11-14 09:27:22,0.32987500000000003
2024-11-14 09:27:32,0.3295
2024-11-14 09:27:42,0.32937500000000003
2024-11-14 09:27:52,0.329125
2024-11-14 09:28:02,0.329125
2024-11-14 09:28:12,0.32875
2024-11-14 09:28:22,0.328625
2024-11-14 09:28:32,0.3285
2024-11-14 09:28:42,0.32825
2024-11-14 09:28:52,0.32825
2024-11-14 09:29:02,0.327875
2024-11-14 09:29:12,0.327875
2024-11-14 09:29:22,0.327625
2024-11-14 09:29:32,0.327375
2024-11-14 09:29:42,0.32725
2024-11-14 09:29:52,0.327125
2024-11-14 09:30:02,0.327
2024-11-14 09:30:12,0.32675
2024-11-14 09:30:22,0.326375
2024-11-14 09:30:32,0.3265
2024-11-14 09:30:42,0.326125
2024-11-14 09:30:52,0.326
2024-11-14 09:31:02,0.325875
2024-11-14 09:31:12,0.325625
2024-11-14 09:31:22,0.3255
2024-11-14 09:31:32,0.32525
2024-11-14 09:31:42,0.325
2024-11-14 09:31:52,0.324875
2024-11-14 09:32:02,0.324375
2024-11-14 09:32:12,0.32475
2024-11-14 09:32:22,0.324375
2024-11-14 09:32:32,0.3245
2024-11-14 09:32:42,0.324375
2024-11-14 09:32:52,0.32425
2024-11-14 09:33:02,0.32375
2024-11-14 09:33:13,0.32375
2024-11-14 09:33:23,0.32375
2024-11-14 09:33:33,0.323625
2024-11-14 09:33:43,0.323125
2024-11-14 09:33:53,0.323375
2024-11-14 09:34:03,0.32325
2024-11-14 09:34:13,0.323
2024-11-14 09:34:23,0.322875
2024-11-14 09:34:33,0.32275
2024-11-14 09:34:43,0.322625
2024-11-14 09:34:53,0.322375
2024-11-14 09:35:03,0.32225
2024-11-14 09:35:13,0.322125
2024-11-14 09:35:23,0.321875
2024-11-14 09:35:33,0.321625
2024-11-14 09:35:43,0.3215
2024-11-14 09:35:53,0.321625
2024-11-14 09:36:03,0.321375
2024-11-14 09:36:13,0.32125
2024-11-14 09:36:23,0.321125
2024-11-14 09:36:33,0.321
2024-11-14 09:36:43,0.320875
2024-11-14 09:36:53,0.32075
2024-11-14 09:37:03,0.320625
2024-11-14 09:37:13,0.3205
2024-11-14 09:37:23,0.3205
2024-11-14 09:37:33,0.32025
2024-11-14 09:37:43,0.32
2024-11-14 09:37:53,0.319625
2024-11-14 09:38:03,0.320125
2024-11-14 09:38:13,0.319625
2024-11-14 09:38:23,0.319625
2024-11-14 09:38:33,0.319375
2024-11-14 09:38:43,0.319125
2024-11-14 09:38:53,0.319125
2024-11-14 09:39:03,0.319125
2024-11-14 09:39:13,0.319
2024-11-14 09:39:23,0.31875000000000003
2024-11-14 09:39:33,0.318625
2024-11-14 09:39:43,0.3185
2024-11-14 09:39:53,0.31825000000000003
2024-11-14 09:40:03,0.31825000000000003
2024-11-14 09:40:13,0.318125
2024-11-14 09:40:23,0.31775000000000003
2024-11-14 09:40:33,0.318
2024-11-14 09:40:43,0.317625
2024-11-14 09:40:53,0.317375
2024-11-14 09:41:03,0.317375
2024-11-14 09:41:13,0.317375
2024-11-14 09:41:23,0.317375
2024-11-14 09:41:33,0.317125
2024-11-14 09:41:43,0.317125
2024-11-14 09:41:53,0.317
2024-11-14 09:42:03,0.316875
2024-11-14 09:42:13,0.31675000000000003
2024-11-14 09:42:23,0.316625
2024-11-14 09:42:33,0.316625
2024-11-14 09:42:43,0.316375
2024-11-14 09:42:53,0.316375
2024-11-14 09:43:03,0.31625000000000003
2024-11-14 09:43:13,0.316
2024-11-14 09:43:23,0.315875
2024-11-14 09:43:33,0.317125
2024-11-14 09:43:43,0.316
2024-11-14 09:43:53,0.316
2024-11-14 09:44:03,0.315875
2024-11-14 09:44:13,0.31575000000000003
2024-11-14 09:44:23,0.31575000000000003
2024-11-14 09:44:33,0.315375
2024-11-14 09:44:43,0.31525000000000003
2024-11-14 09:44:53,0.314875
2024-11-14 09:45:03,0.314875
2024-11-14 09:45:13,0.31475000000000003
2024-11-14 09:45:23,0.3145
2024-11-14 09:45:34,0.314625
2024-11-14 09:45:44,0.3145
2024-11-14 09:45:54,0.314375
2024-11-14 09:46:04,0.314375
2024-11-14 09:46:14,0.3145
2024-11-14 09:46:24,0.314125
2024-11-14 09:46:34,0.313875
2024-11-14 09:46:44,0.314
2024-11-14 09:46:54,0.31375000000000003
2024-11-14 09:47:04,0.313625
2024-11-14 09:47:14,0.313375
2024-11-14 09:47:24,0.313125
2024-11-14 09:47:34,0.312875
2024-11-14 09:47:44,0.31275000000000003
2024-11-14 09:47:54,0.31275000000000003
2024-11-14 09:48:04,0.312375
2024-11-14 09:48:14,0.31225
2024-11-14 09:48:24,0.312125
2024-11-14 09:48:34,0.312125
2024-11-14 09:48:44,0.311875
2024-11-14 09:48:54,0.311875
2024-11-14 09:49:04,0.311625
2024-11-14 09:49:14,0.3115
2024-11-14 09:49:24,0.311375
2024-11-14 09:49:34,0.31125
2024-11-14 09:49:44,0.311
2024-11-14 09:49:54,0.31075
2024-11-14 09:50:04,0.3105
2024-11-14 09:50:14,0.31025
2024-11-14 09:50:24,0.310125
2024-11-14 09:50:34,0.309875
2024-11-14 09:50:44,0.309875
2024-11-14 09:50:54,0.309625
2024-11-14 09:51:04,0.309625
2024-11-14 09:51:14,0.3095
2024-11-14 09:51:24,0.309375
2024-11-14 09:51:34,0.309125
2024-11-14 09:51:44,0.30875
2024-11-14 09:51:54,0.308375
2024-11-14 09:52:04,0.30825
2024-11-14 09:52:14,0.30825
2024-11-14 09:52:24,0.308125
2024-11-14 09:52:34,0.307875
2024-11-14 09:52:44,0.30775
2024-11-14 09:52:54,0.3075
2024-11-14 09:53:04,0.307375
2024-11-14 09:53:14,0.30725
2024-11-14 09:53:24,0.30725
2024-11-14 09:53:34,0.307125
2024-11-14 09:53:44,0.306875
2024-11-14 09:53:54,0.306625
2024-11-14 09:54:04,0.30625
2024-11-14 09:54:14,0.30625
2024-11-14 09:54:24,0.306
2024-11-14 09:54:34,0.306125
2024-11-14 09:54:44,0.306
2024-11-14 09:54:54,0.305875
2024-11-14 09:55:04,0.305625
2024-11-14 09:55:14,0.3055
2024-11-14 09:55:24,0.3055
2024-11-14 09:55:34,0.30525
2024-11-14 09:55:44,0.30525
2024-11-14 09:55:54,0.304875
2024-11-14 09:56:04,0.304875
2024-11-14 09:56:14,0.3045
2024-11-14 09:56:24,0.304125
2024-11-14 09:56:34,0.304125
2024-11-14 09:56:44,0.304
2024-11-14 09:56:54,0.303875
2024-11-14 09:57:04,0.30375
2024-11-14 09:57:14,0.3035
2024-11-14 09:57:24,0.3035
2024-11-14 09:57:34,0.303375
2024-11-14 09:57:44,0.30325
2024-11-14 09:57:55,0.303
2024-11-14 09:58:05,0.30275
2024-11-14 09:58:15,0.3025
2024-11-14 09:58:25,0.30225
2024-11-14 09:58:35,0.30212500000000003
2024-11-14 09:58:45,0.302
2024-11-14 09:58:55,0.302
2024-11-14 09:59:05,0.30175
2024-11-14 09:59:15,0.3015
2024-11-14 09:59:25,0.3015
2024-11-14 09:59:35,0.30125
2024-11-14 09:59:45,0.30125
2024-11-14 09:59:55,0.30125
2024-11-14 10:00:05,0.301
2024-11-14 10:00:15,0.301
2024-11-14 10:00:25,0.30075
2024-11-14 10:00:35,0.3005
2024-11-14 10:00:45,0.3005
2024-11-14 10:00:55,0.300375
2024-11-14 10:01:05,0.3
2024-11-14 10:01:15,0.29962500000000003
2024-11-14 10:01:25,0.2995
2024-11-14 10:01:35,0.29962500000000003
2024-11-14 10:01:45,0.2995
2024-11-14 10:01:55,0.29925
2024-11-14 10:02:05,0.29925
2024-11-14 10:02:15,0.299
2024-11-14 10:02:25,0.298875
2024-11-14 10:02:35,0.29875
2024-11-14 10:02:45,0.29875
2024-11-14 10:02:55,0.29875
2024-11-14 10:03:05,0.29862500000000003
2024-11-14 10:03:15,0.29825
2024-11-14 10:03:25,0.298375
2024-11-14 10:03:35,0.29825
2024-11-14 10:03:45,0.298
2024-11-14 10:03:55,0.298
2024-11-14 10:04:05,0.297875
2024-11-14 10:04:15,0.29775
2024-11-14 10:04:25,0.29762500000000003
2024-11-14 10:04:35,0.2975
2024-11-14 10:04:45,0.29725
2024-11-14 10:04:55,0.297375
2024-11-14 10:05:05,0.297375
2024-11-14 10:05:15,0.297
2024-11-14 10:05:25,0.297
2024-11-14 10:05:35,0.297
2024-11-14 10:05:45,0.296625
2024-11-14 10:05:55,0.29675
2024-11-14 10:06:05,0.2965
2024-11-14 10:06:15,0.296375
2024-11-14 10:06:25,0.29625
2024-11-14 10:06:35,0.296125
2024-11-14 10:06:45,0.295875
2024-11-14 10:06:55,0.29575
2024-11-14 10:07:05,0.295625
2024-11-14 10:07:15,0.295375
2024-11-14 10:07:25,0.295125
2024-11-14 10:07:35,0.295125
2024-11-14 10:07:45,0.295
2024-11-14 10:07:55,0.295
2024-11-14 10:08:05,0.295
2024-11-14 10:08:15,0.294875
2024-11-14 10:08:25,0.29425
2024-11-14 10:08:35,0.29425
2024-11-14 10:08:45,0.294375
2024-11-14 10:08:55,0.294125
2024-11-14 10:09:05,0.294375
2024-11-14 10:09:15,0.294375
2024-11-14 10:09:25,0.2945
2024-11-14 10:13:20,0.292375
2024-11-14 10:13:30,0.292875
2024-11-14 10:13:40,0.29275
2024-11-14 10:13:50,0.2925
2024-11-14 10:14:00,0.292625
2024-11-14 10:14:10,0.29275
2024-11-14 10:14:21,0.292375
2024-11-14 10:14:31,0.2925
2024-11-14 10:14:41,0.2925
2024-11-14 10:14:51,0.29225
2024-11-14 10:15:01,0.292375
2024-11-14 10:15:11,0.29225
2024-11-14 10:15:21,0.29225
2024-11-14 10:15:31,0.291875
2024-11-14 10:15:41,0.291625
2024-11-14 10:15:51,0.291875
2024-11-14 10:16:01,0.292
2024-11-14 10:16:11,0.291875
2024-11-14 10:16:21,0.291625
2024-11-14 10:16:31,0.291875
2024-11-14 10:16:41,0.2915
2024-11-14 10:16:51,0.29175
2024-11-14 10:17:01,0.291625
2024-11-14 10:17:11,0.2915
2024-11-14 10:17:21,0.2915
2024-11-14 10:17:31,0.291375
2024-11-14 10:17:41,0.291375
2024-11-14 10:17:51,0.291125
2024-11-14 10:18:01,0.291125
2024-11-14 10:18:11,0.291
2024-11-14 10:18:21,0.291
2024-11-14 10:18:31,0.290875
2024-11-14 10:18:41,0.290875
2024-11-14 10:18:51,0.29075
2024-11-14 10:19:01,0.29075
2024-11-14 10:19:11,0.29075
2024-11-14 10:19:21,0.2905
2024-11-14 10:19:31,0.290375
2024-11-14 10:19:41,0.290125
2024-11-14 10:19:51,0.29
2024-11-14 10:20:01,0.28975
2024-11-14 10:20:11,0.28975
2024-11-14 10:20:21,0.2895
2024-11-14 10:20:31,0.289375
2024-11-14 10:20:41,0.289375
2024-11-14 10:20:51,0.2895
2024-11-14 10:21:01,0.289375
2024-11-14 10:21:11,0.289125
2024-11-14 10:21:21,0.289125
2024-11-14 10:21:31,0.289125
2024-11-14 10:21:41,0.289
2024-11-14 10:21:51,0.28925
2024-11-14 10:22:01,0.289125
2024-11-14 10:22:11,0.289
2024-11-14 10:22:21,0.289
2024-11-14 10:22:31,0.288875
2024-11-14 10:22:41,0.28875
2024-11-14 10:22:51,0.28875
2024-11-14 10:23:01,0.288625
2024-11-14 10:23:11,0.288625
2024-11-14 10:23:21,0.288625
2024-11-14 10:23:31,0.28825
2024-11-14 10:23:41,0.28825
2024-11-14 10:23:51,0.28825
2024-11-14 10:24:01,0.288125
2024-11-14 10:24:11,0.28825
2024-11-14 10:24:21,0.28800000000000003
2024-11-14 10:24:31,0.287875
2024-11-14 10:24:41,0.287875
2024-11-14 10:24:51,0.28775
2024-11-14 10:25:01,0.28750000000000003
2024-11-14 10:25:11,0.287625
2024-11-14 10:25:21,0.287375
2024-11-14 10:25:31,0.28750000000000003
2024-11-14 10:25:41,0.28750000000000003
2024-11-14 10:25:51,0.28725
2024-11-14 10:26:01,0.287375
2024-11-14 10:26:12,0.28725
2024-11-14 10:26:22,0.287375
2024-11-14 10:26:32,0.287125
2024-11-14 10:26:42,0.28700000000000003
2024-11-14 10:26:52,0.28675
2024-11-14 10:27:02,0.286875
2024-11-14 10:27:12,0.28675
2024-11-14 10:27:22,0.286625
2024-11-14 10:27:32,0.286625
2024-11-14 10:27:42,0.28650000000000003
2024-11-14 10:27:52,0.28625
2024-11-14 10:28:02,0.28625
2024-11-14 10:28:12,0.286125
2024-11-14 10:28:22,0.286125
2024-11-14 10:28:32,0.286125
2024-11-14 10:28:42,0.286125
2024-11-14 10:28:52,0.28600000000000003
2024-11-14 10:29:02,0.285875
2024-11-14 10:29:12,0.28575
2024-11-14 10:29:22,0.285875
2024-11-14 10:29:32,0.28600000000000003
2024-11-14 10:29:42,0.28600000000000003
2024-11-14 10:29:52,0.28600000000000003
2024-11-14 10:30:02,0.286375
2024-11-14 10:30:12,0.28600000000000003
2024-11-14 10:30:22,0.285625
2024-11-14 10:30:32,0.28550000000000003
2024-11-14 10:30:42,0.28525
2024-11-14 10:30:52,0.285375
2024-11-14 10:31:02,0.28500000000000003
2024-11-14 10:31:12,0.28475
2024-11-14 10:31:22,0.28450000000000003
2024-11-14 10:31:32,0.28450000000000003
2024-11-14 10:31:42,0.284375
2024-11-14 10:31:52,0.28450000000000003
2024-11-14 10:32:02,0.28425
2024-11-14 10:32:12,0.28425
2024-11-14 10:32:22,0.284125
2024-11-14 10:32:32,0.28400000000000003
2024-11-14 10:32:42,0.284125
2024-11-14 10:32:52,0.284125
2024-11-14 10:33:02,0.28425
2024-11-14 10:33:12,0.284125
2024-11-14 10:33:22,0.28400000000000003
2024-11-14 10:33:32,0.28375
2024-11-14 10:33:42,0.28375
2024-11-14 11:35:58,0.28350000000000003
2024-11-14 11:36:08,0.284875
2024-11-14 11:36:18,0.28500000000000003
2024-11-14 11:36:28,0.28700000000000003
2024-11-14 11:36:38,0.283375
2024-11-14 11:36:48,0.28325
2024-11-14 11:36:58,0.289625
2024-11-14 11:37:08,0.285125
2024-11-14 11:37:18,0.2885
2024-11-14 11:37:29,0.283375
2024-11-14 11:37:39,0.283375
2024-11-14 11:37:49,0.29
2024-11-14 11:37:59,0.29075
2024-11-14 11:38:09,0.28425
2024-11-14 11:38:19,0.283125
2024-11-14 11:38:29,0.283125
2024-11-14 11:38:39,0.282875
2024-11-14 11:38:49,0.28350000000000003
2024-11-14 11:38:59,0.28350000000000003
2024-11-14 11:39:09,0.282875
2024-11-14 11:39:19,0.283375
2024-11-14 11:39:29,0.283875
2024-11-14 11:39:39,0.28250000000000003
2024-11-14 11:39:49,0.28250000000000003
2024-11-14 11:39:59,0.28250000000000003
2024-11-14 11:40:09,0.28250000000000003
2024-11-14 11:40:19,0.28250000000000003
2024-11-14 11:40:29,0.282375
2024-11-14 11:40:39,0.282125
2024-11-14 11:40:49,0.28200000000000003
2024-11-14 11:40:59,0.28200000000000003
2024-11-14 11:41:09,0.28200000000000003
2024-11-14 11:41:19,0.281875
2024-11-14 11:41:29,0.28175
2024-11-14 11:41:39,0.28175
2024-11-14 11:41:49,0.28175
2024-11-14 11:41:59,0.281625
2024-11-14 11:42:09,0.281625
2024-11-14 11:42:19,0.281625
2024-11-14 11:42:29,0.281625
2024-11-14 11:42:39,0.28150000000000003
2024-11-14 11:42:49,0.281375
2024-11-14 11:42:59,0.281375
2024-11-14 11:43:09,0.28125
2024-11-14 11:43:19,0.281375
2024-11-14 11:43:29,0.281125
2024-11-14 11:43:39,0.281
2024-11-14 11:43:49,0.281
2024-11-14 11:43:59,0.281
2024-11-14 11:44:09,0.281125
2024-11-14 11:44:19,0.281
2024-11-14 11:44:29,0.280875
2024-11-14 11:44:39,0.28075
2024-11-14 11:44:49,0.281
2024-11-14 11:44:59,0.28075
2024-11-14 11:45:09,0.280875
2024-11-14 11:45:19,0.28075
2024-11-14 11:45:29,0.280625
2024-11-14 11:45:39,0.280625
2024-11-14 11:45:49,0.280375
2024-11-14 11:45:59,0.280125
2024-11-14 11:46:09,0.28025
2024-11-14 11:46:19,0.28025
2024-11-14 11:46:29,0.280125
2024-11-14 11:46:39,0.280125
2024-11-14 11:46:49,0.280125
2024-11-14 11:46:59,0.280125
2024-11-14 11:47:09,0.28
2024-11-14 11:47:19,0.28
2024-11-14 11:47:29,0.28
2024-11-14 11:47:39,0.27975
2024-11-14 11:47:49,0.27975
2024-11-14 11:47:59,0.279625
2024-11-14 11:48:09,0.279625
2024-11-14 11:48:19,0.279375
2024-11-14 11:48:29,0.2795
2024-11-14 11:48:39,0.2795
2024-11-14 11:48:49,0.279375
2024-11-14 11:48:59,0.279375
2024-11-14 11:49:09,0.27925
2024-11-14 11:49:19,0.279125
2024-11-14 11:49:29,0.279
2024-11-14 11:49:39,0.278875
2024-11-14 11:49:49,0.278875
2024-11-14 11:50:00,0.278875
2024-11-14 11:50:10,0.278875
2024-11-14 11:50:20,0.278625
2024-11-14 11:50:30,0.278875
2024-11-14 11:50:40,0.279
2024-11-14 11:50:50,0.278875
2024-11-14 11:51:00,0.27875
2024-11-14 11:51:10,0.27875
2024-11-14 11:51:20,0.278625
2024-11-14 11:51:30,0.2785
2024-11-14 11:51:40,0.2785
2024-11-14 11:51:50,0.27825
2024-11-14 11:52:00,0.27825
2024-11-14 11:52:10,0.278375
2024-11-14 11:52:20,0.27825
2024-11-14 11:52:30,0.278
2024-11-14 11:52:40,0.277875
2024-11-14 11:52:50,0.277875
2024-11-14 11:53:00,0.27775
2024-11-14 11:53:10,0.277875
2024-11-14 11:53:20,0.277625
2024-11-14 11:53:30,0.277625
2024-11-14 11:53:40,0.277375
2024-11-14 11:53:50,0.27725
2024-11-14 11:54:00,0.277375
2024-11-14 11:54:10,0.27725
2024-11-14 11:54:20,0.27725
2024-11-14 11:54:30,0.276875
2024-11-14 11:54:40,0.27675
2024-11-14 11:54:50,0.27675
2024-11-14 11:55:00,0.276625
2024-11-14 11:55:10,0.27675
2024-11-14 11:55:20,0.276625
2024-11-14 11:55:30,0.2765
2024-11-14 11:55:40,0.27625
2024-11-14 11:55:50,0.276125
2024-11-14 11:56:00,0.275875
2024-11-14 11:56:10,0.27575
2024-11-14 11:56:20,0.275625
2024-11-14 11:56:30,0.2755
2024-11-14 11:56:40,0.275375
2024-11-14 11:56:50,0.27525
2024-11-14 11:57:00,0.275375
2024-11-14 11:57:10,0.27525
2024-11-14 11:57:20,0.275125
2024-11-14 11:57:30,0.275
2024-11-14 11:57:40,0.274875
2024-11-14 11:57:50,0.274875
2024-11-14 11:58:00,0.274875
2024-11-14 11:58:10,0.274625
2024-11-14 11:58:20,0.27475
2024-11-14 11:58:30,0.27475
2024-11-14 11:58:40,0.274625
2024-11-14 11:58:50,0.274625
2024-11-14 11:59:00,0.274375
